good_id,group_name,name,value
153427021,Габариты,Вес товара без упаковки (г),150 г
153427021,Габариты,Длина упаковки,16 см
153427021,Габариты,Высота упаковки,16 см
153427021,Габариты,Ширина упаковки,11 см
153427023,Дополнительная информация,Применение удобрения,от болезней; универсальное; стимуляция роста и питания
153427023,Дополнительная информация,Объем (мл),500 мл
153427023,Дополнительная информация,Страна производства,Нидерланды
153427023,Дополнительная информация,Комплектация,Plagron Power Roots 500мл - 1шт
153427023,Габариты,Вес товара без упаковки (г),600 г
153427023,Габариты,Длина упаковки,14 см
153427023,Габариты,Высота упаковки,21 см
153427023,Габариты,Ширина упаковки,14 см
232932992,Основная информация,Цвет,серый гранит; серый металлик; серый меланж
232932992,Габариты,Вес товара с упаковкой (г),350 г
232932992,Габариты,Длина упаковки,18 см
232932992,Габариты,Высота упаковки,6 см
232932992,Габариты,Ширина упаковки,19 см
230736775,Основная информация,Цвет,серый; серый металлик; серый гранит
230736775,Общие характеристики,Модель,электромассажер
230736775,Общие характеристики,Гарантийный срок,3 года; лимфодренажный массажер; массажер для спины и шеи
230736775,Питание,Питание,от аккумулятора; от сети; USB
230736775,Технические особенности,Количество режимов работы,10 режимов; массажер для лица роликовый; миостимулятор
230736775,Дополнительная информация,Тип массажера,вибромассажер; магнитно-акупунктурный; роликовый
230736775,Дополнительная информация,Зона массажа,голова; плечи; шея
230736775,Дополнительная информация,Действие,микротоки; массажер для шеи и спины электрический; массажер перкуссионный
230736775,Дополнительная информация,Доп. опции массажера,автовыключение; вибромассаж; инфракрасный излучатель
230736775,Дополнительная информация,Количество роликов,3; вибромассажер; массажер для шеи и спины
230736775,Дополнительная информация,Комплектация,массажер для ног электрический; микротоковый массажер для лица; перкуссионный массажер; массажер для шеи; массажер для головы; массажер для лица; электромассажер для шеи; Массажер вибрационный; массажер микротоковый; вибромассажер для тела электрический; Микротоковый массажер для лица и шеи; массажер для лица от морщин и отеков электрический
230736775,Дополнительная информация,Страна производства,Германия
230736775,Габариты,Высота предмета,3 см
230736775,Габариты,Ширина предмета,13 см
230736775,Габариты,Глубина предмета,16 см
230736775,Габариты,Вес без упаковки (кг),0.13 кг
230736775,Габариты,Вес с упаковкой (кг),0.28 кг
230736775,Габариты,Длина упаковки,18 см
230736775,Габариты,Высота упаковки,6 см
230736775,Габариты,Ширина упаковки,19 см
232932970,Основная информация,Цвет,серый металлик; серый гранит; серый меланж
232932970,Габариты,Вес товара с упаковкой (г),350 г
232932970,Габариты,Длина упаковки,18 см
232932970,Габариты,Высота упаковки,6 см
232932970,Габариты,Ширина упаковки,19 см
232932973,Основная информация,Цвет,серый шелк; серый гранит; серый металлик
232932973,Габариты,Вес товара с упаковкой (г),350 г
232932973,Габариты,Длина упаковки,18 см
232932973,Габариты,Высота упаковки,6 см
232932973,Габариты,Ширина упаковки,19 см
232932984,Основная информация,Цвет,серый меланж; серый металлик; серый лист
232932984,Габариты,Вес товара с упаковкой (г),350 г
232932984,Габариты,Длина упаковки,18 см
232932984,Габариты,Высота упаковки,6 см
232932984,Габариты,Ширина упаковки,19 см
232932987,Основная информация,Цвет,серый лист; серый гранит; серый металлик
232932987,Габариты,Вес товара с упаковкой (г),350 г
232932987,Габариты,Длина упаковки,18 см
232932987,Габариты,Высота упаковки,6 см
232932987,Габариты,Ширина упаковки,19 см
212473759,Основная информация,Цвет,черный
212473759,Общие характеристики,Количество предметов в упаковке,1 шт.
212473759,Материалы,Материал изделия,abs-пластик
212473759,Дополнительная информация,Зона массажа,живот; плечи; тело
212473759,Дополнительная информация,Действие,массажер для тела; массажер для спины; антицеллюлитный
212473759,Дополнительная информация,Страна производства,Китай
212473759,Дополнительная информация,Комплектация,стимулятор для пресса
212473759,Габариты,Ширина предмета,20 см
212473759,Габариты,Высота предмета,17 см
212473759,Габариты,Вес товара с упаковкой (г),200 г
212473759,Габариты,Длина упаковки,22 см
212473759,Габариты,Высота упаковки,3 см
212473759,Габариты,Ширина упаковки,20 см
290768035,Материалы,Материал изделия,abs-пластик; пенополиуретан
290768035,Дополнительная информация,Количество в упаковке (шт.),1 шт.
290768035,Дополнительная информация,Особенности коврика,электрический коврик для ног; USB провод для зарядки; инструкция
290768035,Дополнительная информация,Страна производства,Китай
301536327,Основная информация,Состав,"Хром, пиперин (bioperine); D-хиро-инозитол (chinositol), мио-инозитол"
301536327,Дополнительная информация,Количество капсул/таблеток,150 шт.
301536327,Дополнительная информация,Назначение добавки,Витамины для женщин планирующих беременность; для нормализации гормонального фона; бады для женщин при климаксе
301536327,Дополнительная информация,Страна производства,Россия
301536327,Дополнительная информация,Противопоказания,индивидуальная непереносимость; периоды беременности и лактации; детский возраст
301536327,Дополнительная информация,Форма выпуска,Капсулы
301536327,Дополнительная информация,Срок годности,3 года
301536327,Дополнительная информация,Комплектация,инозитол 60 капсул; Хром 90 капсул
301536327,Дополнительная информация,Максимальная температура хранения,+25 °C
301536327,Дополнительная информация,Торговое наименование,"биологически активная добавка к пище ""Инозитол 1000 мг Премиум: Мио - Инозитол и D - Хиро - Инозитол (Inositol 1000 mg Premium: Myo - Inositol & D - Сhiro - Inositol)"" (капсулы по 550 мг)"
301536327,Документы,Свидетельство о регистрации СГР,RU.77.99.11.003.R.003025.10.23
